"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-18","61","76","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-19","64","79","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-20","67","80","57"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-21","65","69","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-22","59","71","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-23","58","76","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-24","63","78","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-25","64","66","58"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-26","60","70","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-27","58","71","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-28","61","81","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-29","63","81","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-09-30","63","74","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-01","59","76","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-02","61","63","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-03","58","71","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-04","63","81","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-05","64","85","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-06","66","77","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-07","65","66","60"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-08","62","75","57"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-09","63","71","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-10","65","72","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-11","58","68","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-12","57","71","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-13","60","72","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-14","59","72","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-15","60","80","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-16","62","74","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-17","63","67","57"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-18","61","66","58"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-19","60","64","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-20","59","67","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-21","56","66","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-22","58","66","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-23","52","63","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-24","55","69","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-25","58","62","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-26","58","63","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-27","53","63","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-28","56","59","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-29","58","64","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-30","59","62","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-10-31","62","64","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-01","56","63","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-02","53","58","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-03","49","57","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-04","45","53","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-05","49","53","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-06","53","64","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-07","51","53","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-08","52","55","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-09","47","55","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-10","45","49","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-11","49","55","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-12","44","51","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-13","53","58","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-14","58","60","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-15","50","56","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-16","43","50","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-17","51","58","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-18","49","52","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-19","46","48","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-20","44","52","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-21","44","51","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-22","36","46","28"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-23","38","44","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-24","41","43","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-25","39","49","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-26","38","51","24"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-27","36","50","25"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-28","38","47","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-29","36","41","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-11-30","32","37","24"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-01","37","42","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-02","37","42","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-03","40","52","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-04","47","50","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-05","45","47","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-06","49","57","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-07","51","63","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-08","59","62","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-09","57","59","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-10","49","53","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-11","45","46","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-12","44","50","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-13","46","49","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-14","42","44","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-15","39","42","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-16","42","45","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-17","41","55","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-18","48","54","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-19","44","49","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-20","44","49","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-21","45","52","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-22","44","46","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-23","41","43","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-24","40","42","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-25","39","43","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-26","38","41","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-27","38","41","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-28","36","40","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-29","38","39","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-30","36","44","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2015-12-31","36","39","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-01","34","37","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-02","32","36","28"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-03","29","32","28"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-04","32","36","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-05","35","40","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-06","37","43","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-07","40","47","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-08","38","47","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-09","40","46","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-10","40","50","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-11","41","42","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-12","40","43","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-13","43","49","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-14","44","46","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-15","42","47","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-16","45","52","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-17","45","47","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-18","44","51","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-19","45","48","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-20","46","50","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-21","47","52","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-22","50","59","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-23","48","52","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-24","46","50","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-25","46","56","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-26","47","49","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-27","49","54","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-28","51","59","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-29","48","53","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-30","44","47","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-01-31","41","44","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-01","41","47","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-02","41","49","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-03","44","49","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-04","48","56","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-05","47","58","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-06","48","52","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-07","48","62","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-08","49","62","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-09","52","60","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-10","50","62","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-11","52","58","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-12","51","56","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-13","49","53","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-14","51","58","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-15","56","61","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-16","53","56","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-17","51","63","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-18","47","50","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-19","48","52","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-20","44","53","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-21","44","53","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-22","43","54","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-23","44","59","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-24","51","62","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-25","49","64","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-26","53","60","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-27","53","59","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-28","51","57","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-02-29","49","52","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-01","49","59","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-02","50","57","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-03","52","62","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-04","51","59","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-05","54","61","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-06","53","55","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-07","48","54","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-08","45","47","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-09","45","51","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-10","51","57","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-11","46","54","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-12","48","51","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-13","46","53","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-14","45","51","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-15","45","48","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-16","47","57","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-17","47","61","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-18","53","61","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-19","55","67","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-20","55","57","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-21","51","54","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-22","48","56","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-23","50","54","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-24","50","57","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-25","49","57","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-26","49","59","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-27","51","54","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-28","46","58","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-29","47","65","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-30","54","74","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-03-31","58","75","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-01","59","76","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-02","58","70","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-03","58","73","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-04","56","61","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-05","52","61","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-06","53","74","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-07","63","85","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-08","67","83","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-09","60","68","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-10","55","61","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-11","54","62","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-12","56","60","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-13","51","59","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-14","50","54","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-15","51","61","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-16","53","71","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-17","62","81","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-18","69","87","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-19","70","89","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-20","69","82","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-21","64","76","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-22","60","65","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-23","57","62","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-24","54","57","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-25","49","63","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-26","51","60","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-27","53","61","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-28","55","63","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-29","55","60","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-04-30","53","70","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-01","62","82","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-02","70","88","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-03","68","74","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-04","59","64","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-05","58","73","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-06","65","82","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-07","71","86","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-08","62","66","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-09","57","70","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-10","62","80","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-11","67","85","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-12","69","84","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-13","68","89","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-14","63","59","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-15","56","58","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-16","56","62","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-17","60","76","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-18","65","75","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-19","56","57","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-20","53","66","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-21","56","58","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-22","55","64","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-23","58","68","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-24","61","73","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-25","60","68","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2016-05-26","58","62","54"
